game_name,percent_positive_reviews,genre,Action,Adventure,Casual,Design_and_Illustration,Early_Access,Free_to_Play,Indie,Massively_Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
30 IMPOSSIBLE LEVELS,45,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
DEER MAN,73,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
MEGADIMENSION NEPTUNIA VII,96,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
THE LEISURE OF GRISAIA,91,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
GUARDS,90,"Adventure,Indie,Strategy",0,1,0,0,0,0,1,0,0,0,0,0,1,0
SONG OF THE DEEP,82,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
BAYONETTA,91,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
VANQUISH,88,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ALLUMETTE,97,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
STEEP™,75,"Action,Sports",1,0,0,0,0,0,0,0,0,0,0,1,0,0
TOM CLANCY'S GHOST RECON® WILDLANDS,73,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
KATANA ZERO,98,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
THE DEED: DYNASTY,87,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
ROLL'D,80,"Action,Casual,Indie,Racing",1,0,1,0,0,0,1,0,0,1,0,0,0,0
BUCKET DETECTIVE,87,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
DASHY SQUARE,90,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
EMERGENYC,68,"Action,Casual,Indie,Racing,RPG,Simulation,Strategy,Early Access",1,0,1,0,1,0,1,0,1,1,1,0,1,0
PREDYNASTIC EGYPT,91,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
SINS OF THE DEMON RPG,85,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
IRON IMPACT,87,"Action,Casual,Simulation,Strategy",1,0,1,0,0,0,0,0,0,0,1,0,1,0
TANK BLAST,67,"Action,Casual,Indie,Early Access",1,0,1,0,1,0,1,0,0,0,0,0,0,0
ZENGE,96,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
FORGE OF GODS (RPG),78,"Free to Play,Massively Multiplayer,RPG,Strategy",0,0,0,0,0,1,0,1,1,0,0,0,1,0
BEAT COP,83,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
STARR MAZER: DSP,84,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
DUNGETRIS,79,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
PYRE,91,"Action,Indie,RPG",1,0,0,0,0,0,1,0,1,0,0,0,0,0
ADVENTURE COMMUNIST,68,"Casual,Free to Play,Indie,Simulation,Strategy,Early Access",0,0,1,0,1,1,1,0,0,0,1,0,1,0
TOMOYO AFTER ~IT'S A WONDERFUL LIFE~ ENGLISH EDITION,95,"Adventure,Casual,RPG,Strategy",0,1,1,0,0,0,0,0,1,0,0,0,1,0
WANDER NO MORE,90,"Free to Play,Indie,Simulation",0,0,0,0,0,1,1,0,0,0,1,0,0,0
BOTTLE,62,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
CLOVER TALE,76,"Adventure,Casual,Free to Play",0,1,1,0,0,1,0,0,0,0,0,0,0,0
FARNHAM FABLES,74,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
BARRIER X,87,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
JAGGED ALLIANCE: RAGE!,48,"Adventure,RPG,Simulation,Strategy",0,1,0,0,0,0,0,0,1,0,1,0,1,0
STATE OF ANARCHY,85,"Action,Casual,Indie,Simulation",1,0,1,0,0,0,1,0,0,0,1,0,0,0
DUNGEON OF ZOLTHAN,77,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
GHOST 1.0,93,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
EMPIRES OF THE UNDERGROWTH,91,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
NEON SPACE ULTRA,76,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
SUPER CLOUDBUILT,89,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
SHADOWS OF KURGANSK,63,"Action,Adventure,Indie,RPG,Simulation",1,1,0,0,0,0,1,0,1,0,1,0,0,0
SOLITAIRICA,85,"Indie,RPG,Strategy",0,0,0,0,0,0,1,0,1,0,0,0,1,0
RUINER,91,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
CODEX OF VICTORY,76,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
REGALIA: OF MEN AND MONARCHS,82,"Indie,RPG,Simulation,Strategy",0,0,0,0,0,0,1,0,1,0,1,0,1,0
SYBERIA 3,49,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SCREEPS,88,"Indie,Massively Multiplayer,Strategy",0,0,0,0,0,0,1,1,0,0,0,0,1,0
3030 DEATHWAR REDUX - A SPACE ODYSSEY,96,"Action,Adventure,Indie,Simulation",1,1,0,0,0,0,1,0,0,0,1,0,0,0
DODONPACHI RESURRECTION,96,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
COLOSSE,82,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MAUI,46,"Action,Adventure,Casual,Free to Play,Indie",1,1,1,0,0,1,1,0,0,0,0,0,0,0
CHUSINGURA46+1 S,88,"Adventure,Free to Play",0,1,0,0,0,1,0,0,0,0,0,0,0,0
DON BRADMAN CRICKET 17,58,"Simulation,Sports",0,0,0,0,0,0,0,0,0,0,1,1,0,0
STARS IN SHADOW,78,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
SURVIVING MARS,71,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
SECTOR SIX,94,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRIME SECRETS: CRIMSON LILY,73,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
FURY UNLEASHED,89,"Action,Adventure,Indie,RPG,Early Access",1,1,0,0,1,0,1,0,1,0,0,0,0,0
SERIOUS SAM VR: THE LAST HOPE,86,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
YESTERDAY ORIGINS,85,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
STELLAR TACTICS,88,"Adventure,Indie,RPG,Strategy,Early Access",0,1,0,0,1,0,1,0,1,0,0,0,1,0
PRICE,95,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
OUT OF THE PARK BASEBALL 18,93,"Indie,Simulation,Sports,Strategy",0,0,0,0,0,0,1,0,0,0,1,1,1,0
HEROES TACTICS,59,"Action,Adventure,Free to Play,Indie,RPG,Strategy",1,1,0,0,0,1,1,0,1,0,0,0,1,0
SCRAP GARDEN,72,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
NEW RETRO ARCADE: NEON,83,"Action,Adventure,Casual,Indie,Racing,Simulation,Sports",1,1,1,0,0,0,1,0,0,1,1,1,0,0
SHAOLIN VS WUTANG,94,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
WHITE DAY: A LABYRINTH NAMED SCHOOL,67,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
IDLING TO RULE THE GODS,86,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
DECEIT,76,"Action,Free to Play,Indie",1,0,0,0,0,1,1,0,0,0,0,0,0,0
PLANESCAPE: TORMENT: ENHANCED EDITION,95,"Adventure,RPG,Strategy",0,1,0,0,0,0,0,0,1,0,0,0,1,0
35MM,71,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NORTHGARD,84,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
KING'S GUARD TD,61,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
ARAYA,75,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
THE DOPE GAME,80,"Adventure,Casual,Simulation",0,1,1,0,0,0,0,0,0,0,1,0,0,0
SUPER SPACE PUG,53,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
上帝之城 I：监狱帝国 [CITY OF GOD I - PRISON EMPIRE],70,"Indie,RPG,Simulation,Strategy",0,0,0,0,0,0,1,0,1,0,1,0,1,0
WORM.IS: THE GAME,80,"Casual,Free to Play",0,0,1,0,0,1,0,0,0,0,0,0,0,0
INSINCERE,54,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
OFF-PEAK,85,"Adventure,Free to Play,Indie",0,1,0,0,0,1,1,0,0,0,0,0,0,0
ESCAPE THIS,47,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
KHIMERA: DESTROY ALL MONSTER GIRLS,95,"Action,Adventure,Free to Play,Indie",1,1,0,0,0,1,1,0,0,0,0,0,0,0
APPROACHING BLOCKS,65,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
POWER & REVOLUTION,53,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
TITANS: DAWN OF TRIBES,48,"Action,Adventure,Indie,Massively Multiplayer,Simulation,Early Access",1,1,0,0,1,0,1,1,0,0,1,0,0,0
PARANORMAL ACTIVITY: THE LOST SOUL,80,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
TRAPPER'S DELIGHT,93,"Action,Casual,Strategy",1,0,1,0,0,0,0,0,0,0,0,0,1,0
SMASHING THE BATTLE,75,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
IMPACT WINTER,41,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
90 MINUTE FEVER - FOOTBALL (SOCCER) MANAGER MMO,71,"Massively Multiplayer,Simulation,Sports,Early Access",0,0,0,0,1,0,0,1,0,0,1,1,0,0
NEON SPACE,79,"Action,Adventure,Casual,Indie,Strategy",1,1,1,0,0,0,1,0,0,0,0,0,1,0
BLIND TRUST,52,"Adventure,Free to Play,Indie",0,1,0,0,0,1,1,0,0,0,0,0,0,0
ULTIMATE FISHING SIMULATOR,84,"Casual,Simulation,Sports",0,0,1,0,0,0,0,0,0,0,1,1,0,0
LEGION TD 2,74,"Indie,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,0,0,1,0
RICK AND MORTY: VIRTUAL RICK-ALITY,74,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
MONSTERS' DEN: GODFALL,83,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
SUPER MEGA NEO PUG,83,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
LINELIGHT,99,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
GENITAL JOUSTING,91,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
FABLE FORTUNE,70,"Free to Play,Strategy",0,0,0,0,0,1,0,0,0,0,0,0,1,0
HACKMUD,76,"Indie,Massively Multiplayer,RPG,Simulation",0,0,0,0,0,0,1,1,1,0,1,0,0,0
ROCKETBIRDS 2 EVOLUTION,77,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
UNO,59,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
EVENT[0],80,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
TRIBAL PASS,79,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
TROUBLESHOOTER,89,"Casual,Indie,RPG,Strategy,Early Access",0,0,1,0,1,0,1,0,1,0,0,0,1,0
VIDEO BLOGGER STORY,61,"Simulation,Early Access",0,0,0,0,1,0,0,0,0,0,1,0,0,0
DEMOLISH & BUILD 2017,76,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SHE REMEMBERED CATERPILLARS,96,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
SEVEN: ENHANCED EDITION,77,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
VERSUS SQUAD,82,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
NINE PARCHMENTS,73,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
KINGSPRAY GRAFFITI VR,89,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
REC ROOM,94,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,Sports,Early Access",1,1,1,0,1,1,0,1,0,0,0,1,0,0
PAN-PAN,92,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ELISA: THE INNKEEPER - PREQUEL,78,"Adventure,Casual,Free to Play,Indie",0,1,1,0,0,1,1,0,0,0,0,0,0,0
HIGURASHI WHEN THEY CRY HOU - CH.3 TATARIGOROSHI,97,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MEMORY OBLIVION BOX,92,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
AUTUMN,57,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
SLIME-SAN: SUPERSLIME EDITION,88,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
THE DOLLS: REBORN,47,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
ABSOLVER,66,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
EEONEGUY ADVENTURE,39,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
CRYSTAL CITY,88,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
BALLISTICNG,91,"Action,Indie,Racing",1,0,0,0,0,0,1,0,0,1,0,0,0,0
ZOMBIE CITY DEFENSE 2,72,"Action,Indie,Simulation,Strategy",1,0,0,0,0,0,1,0,0,0,1,0,1,0
THE NADI PROJECT,64,"Adventure,Free to Play,Indie",0,1,0,0,0,1,1,0,0,0,0,0,0,0
THE ABBEY OF CRIME EXTENSUM,87,"Adventure,Free to Play",0,1,0,0,0,1,0,0,0,0,0,0,0,0
BUTCHER,91,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
REIGNS,90,"Adventure,Indie,RPG,Simulation",0,1,0,0,0,0,1,0,1,0,1,0,0,0
QUANTUM BREAK,84,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TITAN QUEST ANNIVERSARY EDITION,91,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
SCANNER SOMBRE,86,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
KIMULATOR : FIGHT FOR YOUR DESTINY,62,"Action,Adventure,Casual,Indie,Strategy",1,1,1,0,0,0,1,0,0,0,0,0,1,0
MAJOR\MINOR - COMPLETE EDITION,78,"Adventure,Indie,RPG,Simulation",0,1,0,0,0,0,1,0,1,0,1,0,0,0
BEHOLDER,90,"Adventure,Indie,Strategy",0,1,0,0,0,0,1,0,0,0,0,0,1,0
REFLECTION OF MINE,87,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
KNIGHTS,95,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
STRIKE VECTOR EX,85,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
HEART OF CROWN PC,80,"Indie,RPG,Simulation,Strategy",0,0,0,0,0,0,1,0,1,0,1,0,1,0
CHILDREN OF A DEAD EARTH,92,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
CALL OF DUTY®: WWII,56,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
THE SILVER CASE,87,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ISLAND 359™,80,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
SURGE,95,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HUMAN: FALL FLAT,91,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
DESCENT: ROAD TO LEGEND,86,"Adventure,RPG",0,1,0,0,0,0,0,0,1,0,0,0,0,0
LIGHTBLADE VR,82,"Action,Indie,Simulation",1,0,0,0,0,0,1,0,0,0,1,0,0,0
EADOR. IMPERIUM,83,"Indie,RPG,Strategy",0,0,0,0,0,0,1,0,1,0,0,0,1,0
ZERO ESCAPE: THE NONARY GAMES,95,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
YOMAWARI: NIGHT ALONE / 夜廻,80,"Adventure,Strategy",0,1,0,0,0,0,0,0,0,0,0,0,1,0
ABC COLORING TOWN,71,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MANSIONS OF MADNESS,87,"Adventure,Strategy",0,1,0,0,0,0,0,0,0,0,0,0,1,0
CUTIES,61,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
HIDE AND SHRIEK,80,"Action,Free to Play",1,0,0,0,0,1,0,0,0,0,0,0,0,0
FLOPPY HEROES,95,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
SLASH OR DIE,87,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
PREY,89,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
YU-GI-OH! LEGACY OF THE DUELIST,83,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
THE BUNKER,77,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
SYSTEM CRASH,88,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
STABLE ORBIT,51,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NIGHT IN THE WOODS,94,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MINI THIEF,76,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
INVESTIGATOR,73,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
THE NIGHT CAFE: A VR TRIBUTE TO VINCENT VAN GOGH,96,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
NITROPLUS BLASTERZ: HEROINES INFINITE DUEL,89,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HERO ZERO,76,"Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Strategy",0,1,1,0,0,1,1,1,1,0,0,0,1,0
ADAM WOLFE,93,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
SMILE GAME BUILDER,90,"Design & Illustration,Web Publishing",0,0,0,1,0,0,0,0,0,0,0,0,0,0
PURINO PARTY,68,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
MAD FATHER,96,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
VRZ: TORMENT,71,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
AVEN COLONY,73,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
EVIL MAZE,75,"Action,Adventure,Indie,RPG,Strategy",1,1,0,0,0,0,1,0,1,0,0,0,1,0
CTHULHU REALMS,68,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
PLANET ALPHA,80,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
NURSE LOVE ADDICTION,94,"Adventure,Simulation",0,1,0,0,0,0,0,0,0,0,1,0,0,0
FROG CLIMBERS,83,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MAD COMBAT MARINES,68,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
WELCOME TO THE GAME,83,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
ALIEN RUN,32,"Action,Adventure,Casual",1,1,1,0,0,0,0,0,0,0,0,0,0,0
NINJA STEALTH,67,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
THE BANNER SAGA 3,81,"Indie,RPG,Strategy",0,0,0,0,0,0,1,0,1,0,0,0,1,0
NIOH: COMPLETE EDITION / 仁王 COMPLETE EDITION,79,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
BALL 3D: SOCCER ONLINE,76,"Action,Free to Play,Sports",1,0,0,0,0,1,0,0,0,0,0,1,0,0
CAMPAIGN CLICKER,46,"Casual,Free to Play,Indie",0,0,1,0,0,1,1,0,0,0,0,0,0,0
HOPE LAKE,74,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
SHIFT,72,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
IMPOSSIBLE QUEST,72,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
SUPER DUPER PARTY POOPER,79,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
SUMMER SALE,59,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
HARDWARE ENGINEERS,89,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
SYRIAN WARFARE,86,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
MEADOW,89,"Adventure,Indie,Massively Multiplayer",0,1,0,0,0,0,1,1,0,0,0,0,0,0
TIMORE INFERNO,60,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
TOKYO WARFARE,81,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
POTATO THRILLER,78,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
PASTELIA STORIES,74,"Adventure,Indie,RPG,Strategy,Early Access",0,1,0,0,1,0,1,0,1,0,0,0,1,0
BASTARD BONDS,89,"Indie,RPG,Strategy",0,0,0,0,0,0,1,0,1,0,0,0,1,0
FRUIT NINJA VR,85,"Action,Casual,Simulation,Sports",1,0,1,0,0,0,0,0,0,0,1,1,0,0
QUEST HUNTER,80,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
CITADEL: FORGED WITH FIRE,63,"Action,Adventure,Indie,Massively Multiplayer,RPG,Early Access",1,1,0,0,1,0,1,1,1,0,0,0,0,0
FREEBIE,75,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
KARAKARA,91,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
CONAN THE MIGHTY PIG,85,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
AGONY,47,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
JDM TUNER RACING,39,"Action,Racing,Simulation,Sports",1,0,0,0,0,0,0,0,0,1,1,1,0,0
GUN DONE,91,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
INFINITE AIR WITH MARK MCMORRIS,81,"Simulation,Sports",0,0,0,0,0,0,0,0,0,0,1,1,0,0
ELEVEN: TABLE TENNIS VR,95,"Casual,Simulation,Sports",0,0,1,0,0,0,0,0,0,0,1,1,0,0
DREAM CAR BUILDER,94,"Indie,Racing,Simulation",0,0,0,0,0,0,1,0,0,1,1,0,0,0
JUST DESERTS,78,"Casual,Indie,Simulation,Strategy",0,0,1,0,0,0,1,0,0,0,1,0,1,0
GOD'S TRIGGER,85,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
LEFT-HAND PATH,86,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
SOUTH PARK™: THE FRACTURED BUT WHOLE™,71,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KNOCKOUT LEAGUE - ARCADE VR BOXING,80,Sports,0,0,0,0,0,0,0,0,0,0,0,1,0,0
THE INFINITE BLACK,66,"Free to Play,Indie,Massively Multiplayer,RPG,Strategy",0,0,0,0,0,1,1,1,1,0,0,0,1,0
IGROW GAME,61,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MR. SHIFTY,87,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
GALAXY REAVERS,69,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
CASE: ANIMATRONICS,84,"Action,Adventure,Indie,Simulation",1,1,0,0,0,0,1,0,0,0,1,0,0,0
QUARANTINE,58,"RPG,Simulation,Strategy",0,0,0,0,0,0,0,0,1,0,1,0,1,0
QUIVR,92,"Action,Casual,Indie,Simulation",1,0,1,0,0,0,1,0,0,0,1,0,0,0
THE LAST LEVIATHAN,77,"Action,Adventure,Indie,Simulation,Strategy,Early Access",1,1,0,0,1,0,1,0,0,0,1,0,1,0
MINION MASTERS,89,"Action,Free to Play,Indie,Strategy",1,0,0,0,0,1,1,0,0,0,0,0,1,0
THE GOLF CLUB VR,78,"Indie,Simulation,Sports",0,0,0,0,0,0,1,0,0,0,1,1,0,0
CHICKEN ASSASSIN: RELOADED,94,"Action,Casual,Indie,RPG",1,0,1,0,0,0,1,0,1,0,0,0,0,0
"WARHAMMER 40,000: GLADIUS - RELICS OF WAR",77,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
FABRIC,89,Indie,0,0,0,0,0,0,1,0,0,0,0,0,0,0
THE ELDER SCROLLS V: SKYRIM SPECIAL EDITION,76,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
BATTALION 1944,52,"Action,Massively Multiplayer",1,0,0,0,0,0,0,1,0,0,0,0,0,0
PRISMATA,83,"Free to Play,Indie,Simulation,Strategy,Early Access",0,0,0,0,1,1,1,0,0,0,1,0,1,0
SWARMRIDERS,91,"Action,Free to Play,Indie",1,0,0,0,0,1,1,0,0,0,0,0,0,0
REALMS OF MAGIC,92,"Action,Adventure,Indie,RPG,Early Access",1,1,0,0,1,0,1,0,1,0,0,0,0,0
IMPERIUM GALACTICA II,82,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
神明的一天世界(GOD'S ONE DAY WORLD),86,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TOKYO 42,70,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
BLASTERS OF THE UNIVERSE,90,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GNOMES & GOBLINS (PREVIEW),96,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
WOLFPACK,93,"Simulation,Early Access",0,0,0,0,1,0,0,0,0,0,1,0,0,0
BOT VICE,95,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
RED TRIGGER,90,"Free to Play,Indie",0,0,0,0,0,1,1,0,0,0,0,0,0,0
TAKE THY THRONE,60,"Action,Adventure,Casual,Indie,Massively Multiplayer,Strategy",1,1,1,0,0,0,1,1,0,0,0,0,1,0
