game_name,percent_positive_reviews,genre,Action,Adventure,Casual,Design_and_Illustration,Early_Access,Free_to_Play,Indie,Massively_Multiplayer,RPG,Racing,Simulation,Sports,Strategy,Utilities
VIGILANTES,86.0,"Indie,RPG,Strategy",0,0,0,0,0,0,1,0,1,0,0,0,1,0
VOODOO VINCE: REMASTERED,94.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
PUYO PUYO™TETRIS®,81.0,"Action,Casual",1,0,1,0,0,0,0,0,0,0,0,0,0,0
COFFIN OF ASHES,93.0,"Adventure,Casual,Indie,RPG",0,1,1,0,0,0,1,0,1,0,0,0,0,0
RED COMRADES 3: RETURN OF ALASKA. RELOADED,82.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CRISPY CHICKEN,51.0,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
BRIEF KARATE FOOLISH,94.0,"Action,Casual,Free to Play,Indie",1,0,1,0,0,1,1,0,0,0,0,0,0,0
PATHWAY,63.0,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
MACHINE HUNT,53.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
LOVEKAMI -DIVINITY STAGE-,86.0,"Adventure,Casual,Simulation",0,1,1,0,0,0,0,0,0,0,1,0,0,0
BREAK ARTS II,74.0,"Action,Indie,Racing",1,0,0,0,0,0,1,0,0,1,0,0,0,0
PINBALL FX2 VR,85.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GUILD QUEST,71.0,"Casual,Free to Play,Indie,RPG,Simulation,Strategy,Early Access",0,0,1,0,1,1,1,0,1,0,1,0,1,0
REND,60.0,"Action,Adventure,Indie,Massively Multiplayer,RPG",1,1,0,0,0,0,1,1,1,0,0,0,0,0
FRONT OFFICE FOOTBALL EIGHT,82.0,Sports,0,0,0,0,0,0,0,0,0,0,0,1,0,0
THE SURVEY,76.0,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
SPACE BERET,50.0,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
REZROG,45.0,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
DEEP ROCK GALACTIC,92.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
A ROSE IN THE TWILIGHT / ロゼと黄昏の古城,89.0,"Adventure,Strategy",0,1,0,0,0,0,0,0,0,0,0,0,1,0
TANK WARFARE: TUNISIA 1943,80.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
ALWA'S AWAKENING,86.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ONE NIGHT STAND,90.0,"Casual,Indie,Simulation",0,0,1,0,0,0,1,0,0,0,1,0,0,0
HAPPY ROOM,83.0,"Action,Indie,Simulation",1,0,0,0,0,0,1,0,0,0,1,0,0,0
UMINEKO: GOLDEN FANTASIA,85.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
NOSTALE,69.0,"Action,Adventure,Free to Play,Massively Multiplayer,RPG",1,1,0,0,0,1,0,1,1,0,0,0,0,0
BLACK SQUAD,75.0,"Action,Free to Play,Early Access",1,0,0,0,1,1,0,0,0,0,0,0,0,0
FRESH BODY,84.0,"Action,Adventure,Indie,RPG,Early Access",1,1,0,0,1,0,1,0,1,0,0,0,0,0
WAYOUT,90.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
ONMYOJI,68.0,"Adventure,RPG,Strategy",0,1,0,0,0,0,0,0,1,0,0,0,1,0
FURIOUS ANGELS,86.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
COUNTER FIGHT,85.0,"Action,Casual,Indie,Simulation",1,0,1,0,0,0,1,0,0,0,1,0,0,0
GUNHEART,81.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
ECHO,81.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
ABANDON SHIP,71.0,"Adventure,Indie,Strategy,Early Access",0,1,0,0,1,0,1,0,0,0,0,0,1,0
IRONWOLF VR,98.0,"Action,Indie,Simulation,Early Access",1,0,0,0,1,0,1,0,0,0,1,0,0,0
BRICK RIGS,83.0,"Simulation,Early Access",0,0,0,0,1,0,0,0,0,0,1,0,0,0
PUZZLE PIRATES: DARK SEAS,76.0,"Adventure,Casual,Free to Play,Indie,Massively Multiplayer,RPG,Strategy",0,1,1,0,0,1,1,1,1,0,0,0,1,0
游魂2-YOU'RE THE ONLY ONE- / TAYUTAMA 2-YOU'RE THE ONLY ONE-,98.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
THE TALOS PRINCIPLE VR,87.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
SERIOUS SAM VR: THE FIRST ENCOUNTER,84.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
WARHAMMER: VERMINTIDE 2,75.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAR CRY® 5,68.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
THE SEXY BRUTALE,94.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ATOM RPG: POST-APOCALYPTIC INDIE GAME,86.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
WORLD OF FINAL FANTASY®,80.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
SAILAWAY - THE SAILING SIMULATOR,72.0,"Indie,Massively Multiplayer,Simulation",0,0,0,0,0,0,1,1,0,0,1,0,0,0
SUMOMAN,82.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
WORLD OF WARSHIPS,72.0,"Action,Free to Play,Massively Multiplayer,Simulation",1,0,0,0,0,1,0,1,0,0,1,0,0,0
"WARHAMMER 40,000: SPACE WOLF",69.0,"Action,Strategy",1,0,0,0,0,0,0,0,0,0,0,0,1,0
REALPOLITIKS,61.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
LETHAL LEAGUE BLAZE,96.0,"Action,Indie,Sports",1,0,0,0,0,0,1,0,0,0,0,1,0,0
THE PIRATE'S FATE,92.0,"Adventure,Casual,Indie,RPG",0,1,1,0,0,0,1,0,1,0,0,0,0,0
ICEY,91.0,"Action,Adventure,RPG",1,1,0,0,0,0,0,0,1,0,0,0,0,0
PWND,71.0,"Action,Casual,Free to Play,Indie",1,0,1,0,0,1,1,0,0,0,0,0,0,0
ONCE IN YAISSOR,87.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
ARCHANGEL™: HELLFIRE - ENLIST FREE,62.0,"Action,Free to Play,Simulation",1,0,0,0,0,1,0,0,0,0,1,0,0,0
THE GOLF CLUB 2™,59.0,"Simulation,Sports",0,0,0,0,0,0,0,0,0,0,1,1,0,0
LEARN JAPANESE TO SURVIVE! KATAKANA WAR,92.0,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
LIFE IS STRANGE: BEFORE THE STORM,93.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
拯救大魔王2 RESCUE THE GREAT DEMON 2,75.0,"Adventure,Free to Play,Indie,RPG",0,1,0,0,0,1,1,0,1,0,0,0,0,0
RACKET FURY: TABLE TENNIS VR,86.0,"Casual,Indie,Simulation,Sports",0,0,1,0,0,0,1,0,0,0,1,1,0,0
THE FIRST TREE,77.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
PAVLOV VR,89.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
TRICK AND TREAT - VISUAL NOVEL,89.0,"Casual,Free to Play,Indie,Simulation",0,0,1,0,0,1,1,0,0,0,1,0,0,0
DETENTION,76.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
COLLISION COURSE,84.0,"Action,Adventure,Indie,Early Access",1,1,0,0,1,0,1,0,0,0,0,0,0,0
MACHIAVILLAIN,65.0,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
INFESTATION: THE NEW Z,49.0,"Action,Free to Play,Indie,Massively Multiplayer,RPG",1,0,0,0,0,1,1,1,1,0,0,0,0,0
CRAZY OAFISH ULTRA BLOCKS: BIG SALE,60.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
A MAGICAL HIGH SCHOOL GIRL / 魔法の女子高生,76.0,"Adventure,Casual,Indie,RPG",0,1,1,0,0,0,1,0,1,0,0,0,0,0
JAPANESE SCHOOL LIFE,78.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
MASKED FORCES,65.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
SAIRENTO VR,90.0,"Action,Indie,RPG,Strategy",1,0,0,0,0,0,1,0,1,0,0,0,1,0
DANGANRONPA ANOTHER EPISODE: ULTRA DESPAIR GIRLS,92.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
REPTILIANS MUST DIE!,71.0,"Action,Adventure,Indie,RPG,Strategy,Early Access",1,1,0,0,1,0,1,0,1,0,0,0,1,0
MYSTERIUM: A PSYCHIC CLUE GAME,78.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
NEON PRISM,72.0,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
GLADIUS | GLADIATOR VR SWORD FIGHTING,80.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
LEGRAND LEGACY: TALE OF THE FATEBOUNDS,80.0,"Action,Adventure,Indie,RPG",1,1,0,0,0,0,1,0,1,0,0,0,0,0
WARBANDS: BUSHIDO,68.0,"Free to Play,Indie,Strategy",0,0,0,0,0,1,1,0,0,0,0,0,1,0
GLADIATOR SCHOOL,76.0,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
CHARLIE'S ADVENTURE,64.0,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
99VIDAS,88.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
MIDAS GOLD PLUS,88.0,"Adventure,Casual,Free to Play,Indie,RPG",0,1,1,0,0,1,1,0,1,0,0,0,0,0
DREAM QUEST,91.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GOROGOA,97.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
HELLO CHARLOTTE EP2: REQUIEM AETERNAM DEO,96.0,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
GERM WARS,56.0,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
CLICKER GUILD,54.0,Free to Play,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ART OF WAR: RED TIDES,81.0,"Free to Play,Indie,Strategy,Early Access",0,0,0,0,1,1,1,0,0,0,0,0,1,0
GRAVEL,70.0,"Racing,Sports",0,0,0,0,0,0,0,0,0,1,0,1,0,0
STORIES UNTOLD,88.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
FIBRILLATION HD,88.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
IT'S ALWAYS MONDAY,83.0,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
OPUS MAGNUM,98.0,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
COSMIC SUGAR VR,96.0,"Free to Play,Simulation",0,0,0,0,0,1,0,0,0,0,1,0,0,0
PHANTOM DOCTRINE,74.0,"Action,RPG,Strategy",1,0,0,0,0,0,0,0,1,0,0,0,1,0
A FISHERMAN'S TALE,97.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
LOVE RIBBON,95.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
WITCH IT,90.0,"Action,Casual,Indie,Early Access",1,0,1,0,1,0,1,0,0,0,0,0,0,0
VAMPIRE: THE MASQUERADE - REDEMPTION,85.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
TERROIR,70.0,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
POWER HOVER,92.0,"Action,Adventure,Indie,Racing",1,1,0,0,0,0,1,0,0,1,0,0,0,0
PILLARS OF ETERNITY II: DEADFIRE,84.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
STAR WARS™ SHADOWS OF THE EMPIRE™,75.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
SUPER BLUE BOY PLANET,90.0,"Free to Play,Indie",0,0,0,0,0,1,1,0,0,0,0,0,0,0
MAPLESTORY 2,75.0,"Action,Adventure,Casual,Free to Play,Massively Multiplayer,RPG,Simulation",1,1,1,0,0,1,0,1,1,0,1,0,0,0
INDIANA JONES® AND THE EMPEROR'S TOMB™,96.0,"Action,Adventure",1,1,0,0,0,0,0,0,0,0,0,0,0,0
THE PRICE OF FREEDOM,94.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
MERLIN ADVENTURER STORE,85.0,"Casual,Indie,Simulation",0,0,1,0,0,0,1,0,0,0,1,0,0,0
MXGP3 - THE OFFICIAL MOTOCROSS VIDEOGAME,79.0,"Racing,Simulation,Sports",0,0,0,0,0,0,0,0,0,1,1,1,0,0
MIDBOSS,86.0,"Casual,Indie,RPG,Strategy",0,0,1,0,0,0,1,0,1,0,0,0,1,0
JUST IGNORE THEM,76.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
TANKI ONLINE,61.0,"Action,Free to Play,Massively Multiplayer",1,0,0,0,0,1,0,1,0,0,0,0,0,0
ZUP! 2,95.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
SPACE TYRANT,88.0,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
SHOT SHOT TACTIC,43.0,"Action,Casual,Indie,Early Access",1,0,1,0,1,0,1,0,0,0,0,0,0,0
"PLANES, BULLETS AND VODKA",88.0,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
天使帝國四《EMPIRE OF ANGELS IV》,67.0,"Adventure,Strategy",0,1,0,0,0,0,0,0,0,0,0,0,1,0
WARSTONE TD,89.0,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
ACCESS DENIED,84.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
MONOPOLY® PLUS,42.0,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ION MAIDEN,97.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
ALIEN SWARM: REACTIVE DROP,94.0,"Action,Free to Play",1,0,0,0,0,1,0,0,0,0,0,0,0,0
BUD SPENCER & TERENCE HILL - SLAPS AND BEANS,94.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
ROSENKREUZSTILETTE,82.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
FIRE PRO WRESTLING WORLD,87.0,"Simulation,Sports",0,0,0,0,0,0,0,0,0,0,1,1,0,0
PHARAOH + CLEOPATRA,84.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
SODA DUNGEON,94.0,"Casual,Free to Play,RPG",0,0,1,0,0,1,0,0,1,0,0,0,0,0
BLUESHIFT,82.0,"Casual,Free to Play,Indie,Racing,Simulation,Early Access",0,0,1,0,1,1,1,0,0,1,1,0,0,0
PRETTY GIRLS PANIC!,82.0,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TOMATO WAY,75.0,"Action,Adventure,Indie,Racing",1,1,0,0,0,0,1,0,0,1,0,0,0,0
ZEUS + POSEIDON,91.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
THE BARD'S TALE IV: BARROWS DEEP,66.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ZUP! 6,93.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
MASS EXODUS,79.0,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
LABYRINTH OF REFRAIN: COVEN OF DUSK / ルフランの地下迷宮と魔女ノ旅団,80.0,"RPG,Strategy",0,0,0,0,0,0,0,0,1,0,0,0,1,0
VR DUNGEON KNIGHT,87.0,"Action,Adventure,RPG,Early Access",1,1,0,0,1,0,0,0,1,0,0,0,0,0
PUTREFACTION 2: VOID WALKER,80.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
BOOGEYMAN 2,82.0,"Indie,Strategy",0,0,0,0,0,0,1,0,0,0,0,0,1,0
HEARTBOUND,97.0,"Action,Adventure,Indie,RPG,Early Access",1,1,0,0,1,0,1,0,1,0,0,0,0,0
DUKE OF ALPHA CENTAURI,79.0,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
DANGANRONPA V3: KILLING HARMONY,85.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SERIOUS SAM 3 VR: BFE,90.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
GAMER CAREER TYCOON,80.0,"Casual,Indie,RPG,Simulation",0,0,1,0,0,0,1,0,1,0,1,0,0,0
12 LABOURS OF HERCULES VI: RACE FOR OLYMPUS (PLATINUM EDITION),91.0,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
TATTLETAIL,89.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
LOBOTOMY CORPORATION | MONSTER MANAGEMENT SIMULATION,89.0,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
PICTOPIX,94.0,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
NOT DYING TODAY,79.0,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
FORCE OF NATURE,73.0,"Action,Adventure,Indie,RPG,Simulation,Strategy",1,1,0,0,0,0,1,0,1,0,1,0,1,0
THE AGONY,58.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
甜点恋人 / PASTRY LOVERS,72.0,"Adventure,Casual,Indie,RPG,Simulation,Strategy",0,1,1,0,0,0,1,0,1,0,1,0,1,0
CINDERELLA PHENOMENON - OTOME/VISUAL NOVEL,97.0,"Free to Play,Indie,Simulation",0,0,0,0,0,1,1,0,0,0,1,0,0,0
THE LAND OF PAIN,73.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
KINGDOMS AND CASTLES,85.0,"Indie,Simulation,Strategy",0,0,0,0,0,0,1,0,0,0,1,0,1,0
SKY NOON,83.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
DISTANT SPACE,78.0,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
STARSHIP CONSTRUCTOR,75.0,"Indie,Early Access",0,0,0,0,1,0,1,0,0,0,0,0,0,0
THIMBLEWEED PARK™,94.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
OLD FRIEND,95.0,Casual,0,0,1,0,0,0,0,0,0,0,0,0,0,0
X REBIRTH VR EDITION,61.0,"Action,Simulation",1,0,0,0,0,0,0,0,0,0,1,0,0,0
LASER LEAGUE,84.0,"Indie,Sports",0,0,0,0,0,0,1,0,0,0,0,1,0,0
古剑奇谭二(GUJIAN2),78.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
古剑奇谭(GUJIAN),75.0,RPG,0,0,0,0,0,0,0,0,1,0,0,0,0,0
家有大貓 NEKOJISHI,94.0,Free to Play,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DARK SOULS™: REMASTERED,68.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TALE OF FALLEN DRAGONS,92.0,"Action,Adventure,Indie,Early Access",1,1,0,0,1,0,1,0,0,0,0,0,0,0
THE KING OF FIGHTERS XIV STEAM EDITION,81.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
STEAMWORLD DIG 2,96.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
DED,81.0,"Action,Free to Play,Indie",1,0,0,0,0,1,1,0,0,0,0,0,0,0
GOLF IT!,81.0,"Casual,Indie,Simulation,Sports,Early Access",0,0,1,0,1,0,1,0,0,0,1,1,0,0
ANGELS WITH SCALY WINGS,97.0,"Adventure,Indie,RPG,Simulation",0,1,0,0,0,0,1,0,1,0,1,0,0,0
STEEL DIVISION: NORMANDY 44,72.0,"Action,Simulation,Strategy",1,0,0,0,0,0,0,0,0,0,1,0,1,0
PARTY HARD 2,84.0,"Action,Adventure,Indie,Simulation,Strategy",1,1,0,0,0,0,1,0,0,0,1,0,1,0
PIKUNIKU,93.0,"Action,Adventure,Casual,Indie",1,1,1,0,0,0,1,0,0,0,0,0,0,0
LOGISTICAL,78.0,"Casual,Indie,Strategy",0,0,1,0,0,0,1,0,0,0,0,0,1,0
STORMWORKS: BUILD AND RESCUE,90.0,"Simulation,Early Access",0,0,0,0,1,0,0,0,0,0,1,0,0,0
BATTLEFLEET GOTHIC: ARMADA 2,73.0,Strategy,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DEAD IN VINLAND,82.0,"Adventure,Indie,RPG,Simulation,Strategy",0,1,0,0,0,0,1,0,1,0,1,0,1,0
APORIA: BEYOND THE VALLEY,85.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
FIDEL DUNGEON RESCUE,96.0,"Indie,RPG",0,0,0,0,0,0,1,0,1,0,0,0,0,0
UNDERHERO,92.0,"Adventure,Indie,RPG",0,1,0,0,0,0,1,0,1,0,0,0,0,0
AI WAR 2,94.0,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
INTERSTELLAR TRANSPORT COMPANY,84.0,Simulation,0,0,0,0,0,0,0,0,0,0,1,0,0,0
RED,95.0,"Action,Adventure,Free to Play,RPG",1,1,0,0,0,1,0,0,1,0,0,0,0,0
DRAGON QUEST HEROES™ II,70.0,"Action,RPG",1,0,0,0,0,0,0,0,1,0,0,0,0,0
SPACE WARS: INTERSTELLAR EMPIRES,66.0,"Free to Play,Massively Multiplayer,Strategy,Early Access",0,0,0,0,1,1,0,1,0,0,0,0,1,0
FOG OF WAR,52.0,"Action,Indie,Massively Multiplayer,RPG,Simulation,Strategy",1,0,0,0,0,0,1,1,1,0,1,0,1,0
MOTHERGUNSHIP,80.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
PROJECT LUX,88.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
THE MOOSEMAN,91.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
"DUDE, STOP",77.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
FAUSTS ALPTRAUM,92.0,"Adventure,Free to Play,Indie",0,1,0,0,0,1,1,0,0,0,0,0,0,0
STARSHIP THEORY,55.0,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
THEM'S FIGHTIN' HERDS,91.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
OH...SIR! THE HOLLYWOOD ROAST,90.0,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
WAGAMAMA HIGH SPEC,90.0,"Adventure,Casual",0,1,1,0,0,0,0,0,0,0,0,0,0,0
LET'S DRAW,51.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
SAKURA AGENT,73.0,"Adventure,Casual,Indie",0,1,1,0,0,0,1,0,0,0,0,0,0,0
HELL GIRLS,90.0,"Adventure,Indie,RPG,Strategy",0,1,0,0,0,0,1,0,1,0,0,0,1,0
ZUP! 3,88.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
FRUIT ARRANGER,57.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
MIGHTY PARTY,63.0,"Action,Adventure,Free to Play,Massively Multiplayer,RPG,Strategy",1,1,0,0,0,1,0,1,1,0,0,0,1,0
BLOOD FEED,64.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
MHRD,91.0,"Indie,Simulation",0,0,0,0,0,0,1,0,0,0,1,0,0,0
STATE OF ANARCHY: MASTER OF MAYHEM,83.0,"Action,Casual,Indie",1,0,1,0,0,0,1,0,0,0,0,0,0,0
ANIMALITY,77.0,"Adventure,Casual,Indie,Early Access",0,1,1,0,1,0,1,0,0,0,0,0,0,0
PAIN TRAIN,56.0,"Action,Adventure,Casual,Indie,Strategy",1,1,1,0,0,0,1,0,0,0,0,0,1,0
LOW MAGIC AGE,91.0,"Adventure,Casual,Indie,RPG,Strategy,Early Access",0,1,1,0,1,0,1,0,1,0,0,0,1,0
A DUMP IN THE DARK,65.0,"Action,Adventure,Casual,Indie,Simulation,Strategy",1,1,1,0,0,0,1,0,0,0,1,0,1,0
THREE KINGDOMS: THE LAST WARLORD | 三国志:汉末霸业,76.0,"Indie,Simulation,Strategy,Early Access",0,0,0,0,1,0,1,0,0,0,1,0,1,0
HIGURASHI WHEN THEY CRY HOU - CH. 5 MEAKASHI,95.0,Adventure,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SPOOKY'S JUMP SCARE MANSION: HD RENOVATION,92.0,"Action,Adventure,Indie",1,1,0,0,0,0,1,0,0,0,0,0,0,0
NBA 2K18,29.0,"Simulation,Sports",0,0,0,0,0,0,0,0,0,0,1,1,0,0
KILLER INSTINCT,88.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PLAYERUNKNOWN'S BATTLEGROUNDS,50.0,"Action,Adventure,Massively Multiplayer",1,1,0,0,0,0,0,1,0,0,0,0,0,0
A-TECH CYBERNETIC VR,87.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
BRAIN / OUT,80.0,"Action,Free to Play,Indie,Massively Multiplayer",1,0,0,0,0,1,1,1,0,0,0,0,0,0
LEGO® CITY UNDERCOVER,70.0,Action,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GORN,96.0,"Action,Indie,Early Access",1,0,0,0,1,0,1,0,0,0,0,0,0,0
A MORTICIAN'S TALE,62.0,"Casual,Indie",0,0,1,0,0,0,1,0,0,0,0,0,0,0
64.0,91.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
DEMONHEART,98.0,"Adventure,Casual,RPG,Simulation",0,1,1,0,0,0,0,0,1,0,1,0,0,0
KUSO,96.0,"Action,Indie",1,0,0,0,0,0,1,0,0,0,0,0,0,0
CONSTRUCTOR,70.0,"Simulation,Strategy",0,0,0,0,0,0,0,0,0,0,1,0,1,0
FORMATA,69.0,"Action,Indie,Strategy",1,0,0,0,0,0,1,0,0,0,0,0,1,0
MY LOVELY DAUGHTER,72.0,"Adventure,Indie,Simulation",0,1,0,0,0,0,1,0,0,0,1,0,0,0
YONDER: THE CLOUD CATCHER CHRONICLES,82.0,"Adventure,Indie",0,1,0,0,0,0,1,0,0,0,0,0,0,0
